CATEGORY,NAME,ADDRESS,ZIPCODE,PHONE NO.,URL,ADDITIONAL DETAILS
Restaurant,HOLY COW,"CANAL STREET, Manhattan",10002,Not Available,Not Available,Not Available
Restaurant,HAMPTON INN LAGUARDIA,"DITMARS BOULEVARD, Queens",11369,Not Available,Not Available,Not Available
Restaurant,RUBY'S CAFE,"3 AVENUE, Manhattan",10016,Not Available,Not Available,Not Available
Restaurant,GEN RESTAURANT,"WASHINGTON AVENUE, Brooklyn",11238,Not Available,Not Available,Not Available
Restaurant,TACO BELL CANTINA #036012,"6 AVENUE, Manhattan",10018,Not Available,Not Available,Not Available
Restaurant,POCION,"WEST  177 STREET, Manhattan",10033,Not Available,Not Available,Not Available
Restaurant,CHINGOO RESTAURANT,"GRAHAM AVENUE, Brooklyn",11211,Not Available,Not Available,Not Available
Restaurant,HAPPY & HEALTHY,"18 AVENUE, Brooklyn",11214,Not Available,Not Available,Not Available
Restaurant,JG Melon,"MACDOUGAL STREET, Manhattan",10012,Not Available,Not Available,Not Available
Restaurant,BASEMENT,"MOTT STREET, Manhattan",10013,Not Available,Not Available,Not Available
Restaurant,KAM'S GARDEN CHINESE RESTAURANT,"JERICHO TPKE, Queens",11426,Not Available,Not Available,Not Available
Restaurant,STARBUCKS COFFEE #49450,"BAYCHESTER AVE, Bronx",10475,Not Available,Not Available,Not Available
Restaurant,EL REY IV BILLIARDS STEAK HOUSE & RESTAURANT,"ROCKAWAY BLVD, Queens",11421,Not Available,Not Available,Not Available
Restaurant,EVENTS AT STONE PARK,"3 STREET, Brooklyn",11215,Not Available,Not Available,Not Available
Restaurant,IL PASSATORE,"BUSHWICK AVENUE, Brooklyn",11211,Not Available,Not Available,Not Available
Restaurant,MI ESTRELLA NY BAKERY,"WYCKOFF AVENUE, Brooklyn",11237,Not Available,Not Available,Not Available
Restaurant,WINGZ AMERICAN GRILL,"KINGS PLZ, Brooklyn",11234,Not Available,Not Available,Not Available
Restaurant,GOLDEN DRAGON KITCHEN,"31ST AVE, Queens",11106,Not Available,Not Available,Not Available
Restaurant,ON THE ROX LOUNGE & BAR,"LIBERTY AVENUE, Queens",11417,Not Available,Not Available,Not Available
Restaurant,BOMBAY'S,"PEARL STREET, Manhattan",10004,Not Available,Not Available,Not Available
Restaurant,PUBLIC DISPLAY OF AFFECTION,"UNION STREET, Brooklyn",11215,Not Available,Not Available,Not Available
Restaurant,COLLEGE POINT MULTIPLEX CINEMAS,"ULMER STREET, Queens",11354,Not Available,Not Available,Not Available
Restaurant,BAKER & CO.,"BLEECKER STREET, Manhattan",10014,Not Available,Not Available,Not Available
Restaurant,INDIAN SUMMER,"MALCOLM X BOULEVARD, Manhattan",10027,Not Available,Not Available,Not Available
Restaurant,BALDOR SPECIALTY FOODS,"FOOD CENTER DRIVE, Bronx",10474,Not Available,Not Available,Not Available
Restaurant,SID GOLD'S REQUEST ROOM,"WEST   26 STREET, Manhattan",10001,Not Available,Not Available,Not Available
Restaurant,JUN-MEN RAMEN BAR,"9 AVENUE, Manhattan",10001,Not Available,Not Available,Not Available
Restaurant,DUNKIN,"PARSONS BLVD, Queens",11354,Not Available,Not Available,Not Available
Restaurant,VIVA KTV,"PRINCE ST, Queens",11354,Not Available,Not Available,Not Available
Restaurant,BUFFALO WILD WINGS,"RICHMOND AVENUE, Staten Island",10314,Not Available,Not Available,Not Available
Restaurant,THE LITTLE SHOP,"FRONT STREET, Manhattan",10038,Not Available,Not Available,Not Available
Restaurant,LUK & BART HOMEMADE FOOD,"RICHMOND TERRACE, Staten Island",10303,Not Available,Not Available,Not Available
Restaurant,KENNEDY CHICKEN & GRILL,"NOSTRAND AVENUE, Brooklyn",11226,Not Available,Not Available,Not Available
Restaurant,BK BURRITO MEXICAN FOOD,"FORT HAMILTON PARKWAY, Brooklyn",11218,Not Available,Not Available,Not Available
Restaurant,CHECKERS,"SAINT NICHOLAS AVENUE, Manhattan",10027,Not Available,Not Available,Not Available
Restaurant,NICK'S PIZZA,"EAST GUN HILL ROAD, Bronx",10469,Not Available,Not Available,Not Available
Restaurant,LA GUADALUPE RESTAURANT,"EAST  115 STREET, Manhattan",10029,Not Available,Not Available,Not Available
Restaurant,KENNEDY FRIED CHICKEN,"DEKALB AVENUE, Brooklyn",11205,Not Available,Not Available,Not Available
Restaurant,SOCARRAT EAST,"2 AVENUE, Manhattan",10022,Not Available,Not Available,Not Available
Restaurant,MABAT STEAKHOUSE,"EAST    7 STREET, Brooklyn",11223,Not Available,Not Available,Not Available
Restaurant,DYLAN'S CANDY BAR,"JFK AIRPORT, Queens",11430,Not Available,Not Available,Not Available
Restaurant,VICTORY CAFE (Armory Track),"FORT WASHINGTON AVENUE, Manhattan",10032,Not Available,Not Available,Not Available
Restaurant,STARBUCKS,"ROCKAWAY BOULEVARD, Queens",11420,Not Available,Not Available,Not Available
Restaurant,DIFARA,"2 AVENUE, Manhattan",10065,Not Available,Not Available,Not Available
Restaurant,EMPIRE CAFE & GRILL,"5 AVENUE, Brooklyn",11209,Not Available,Not Available,Not Available
Restaurant,REVOLVER,"JAY STREET, Brooklyn",11201,Not Available,Not Available,Not Available
Restaurant,NEW IVOIRE,"EAST  119 STREET, Manhattan",10035,Not Available,Not Available,Not Available
Restaurant,GUAYACOS RESTAURANT,"BAXTER AVE, Queens",11373,Not Available,Not Available,Not Available
Restaurant,HOT DOG CONCESSION,"PENN PLZ, Manhattan",10121,Not Available,Not Available,Not Available
Restaurant,DUNKIN,"VICTORY BOULEVARD, Staten Island",10314,Not Available,Not Available,Not Available
Restaurant,OLLIES 42ND,"WEST   42 STREET, Manhattan",10036,Not Available,Not Available,Not Available
Restaurant,WINGSTOP,"EAST BURNSIDE AVENUE, Bronx",10453,Not Available,Not Available,Not Available
Restaurant,1001 NIGHTS CAFE,"RICHMOND AVENUE, Staten Island",10314,Not Available,Not Available,Not Available
Restaurant,RITZ-CARLTON BANQUET FLOORS,"W 28TH ST, Manhattan",10001,Not Available,Not Available,Not Available
Restaurant,27 SPORTS BAR & CAFE,"WEST MOUNT EDEN AVENUE, Bronx",10452,Not Available,Not Available,Not Available
Restaurant,TACOMBI,"METROPOLITAN AVENUE, Brooklyn",11211,Not Available,Not Available,Not Available
Restaurant,MING STAR CHINESE RESTAURANT,"NORTHERN BOULEVARD, Queens",11372,Not Available,Not Available,Not Available
Restaurant,OCEANIC BOIL,"QUEENS BLVD, Queens",11374,Not Available,Not Available,Not Available
Restaurant,LOONY'S,"CORTELYOU ROAD, Brooklyn",11218,Not Available,Not Available,Not Available
Restaurant,DALLAS BBQ,"JUNCTION BOULEVARD, Queens",11374,Not Available,Not Available,Not Available
Restaurant,787 COFFEE CO,"THOMPSON STREET, Manhattan",10012,Not Available,Not Available,Not Available
Restaurant,KNITTING FACTORY,"METROPOLITAN AVENUE, Brooklyn",11211,Not Available,Not Available,Not Available
Restaurant,THE AMBASSADOR GRILL AND LOUNGE,"UNITED NATIONS PLAZA, Manhattan",10017,Not Available,Not Available,Not Available
Restaurant,BETTY BAKERY,"ATLANTIC AVENUE, Brooklyn",11217,Not Available,Not Available,Not Available
Restaurant,GOSSIPS,"9 AVENUE, Manhattan",10019,Not Available,Not Available,Not Available
Restaurant,JOYFUL DRAGON CHINESE RESTAURANT,"EDSON AVENUE, Bronx",10469,Not Available,Not Available,Not Available
Restaurant,FRESCA BOWL & POKE MAHI,"LEXINGTON AVENUE, Manhattan",10016,Not Available,Not Available,Not Available
Restaurant,"IPPUDO NY, LLC","SKILLMAN AVE, Queens",11104,Not Available,Not Available,Not Available
Restaurant,ZEPPOLA ITALIAN BAKERY,"FASHION AVENUE, Manhattan",10018,Not Available,Not Available,Not Available
Restaurant,54 BELOW,"WEST   54 STREET, Manhattan",10019,Not Available,Not Available,Not Available
Restaurant,XIN LA GONG FU,"UNION ST, Queens",11354,Not Available,Not Available,Not Available
Restaurant,Caffe Aronne,"GREENWICH AVENUE, Manhattan",10011,Not Available,Not Available,Not Available
Restaurant,IN FINE FETTLE,"JEWETT AVENUE, Staten Island",10314,Not Available,Not Available,Not Available
Restaurant,CONRAD'S BAKERY,"CHURCH AVENUE, Brooklyn",11203,Not Available,Not Available,Not Available
Restaurant,CACHAPAS Y MAS,"DYCKMAN STREET, Manhattan",10040,Not Available,Not Available,Not Available
Restaurant,GREENWICH STREET TAVERN,"GREENWICH STREET, Manhattan",10013,Not Available,Not Available,Not Available
Restaurant,MC DONALD'S RESTAURANT,"1 AVENUE, Manhattan",10021,Not Available,Not Available,Not Available
Restaurant,Bernadette's,"ROCKAWAY BEACH BLVD, Queens",11693,Not Available,Not Available,Not Available
Restaurant,MAMA SCHNITZEL,"67TH AVE, Queens",11374,Not Available,Not Available,Not Available
Restaurant,99 CENT PIZZA,"ROOSEVELT AVE, Queens",11372,Not Available,Not Available,Not Available
Restaurant,HARDWARE BAR,"10 AVENUE, Manhattan",10036,Not Available,Not Available,Not Available
Restaurant,BROOKLYN ROOTS ITALIAN,"3 AVENUE, Brooklyn",11209,Not Available,Not Available,Not Available
Restaurant,LAS PALMAS BAKERY,"JEROME AVENUE, Bronx",10453,Not Available,Not Available,Not Available
Restaurant,EMPIRE SZECHUAN GARDEN,"46TH ST, Queens",11104,Not Available,Not Available,Not Available
Restaurant,KAFI,"QUEENS BLVD, Queens",11373,Not Available,Not Available,Not Available
Restaurant,Rooftop,"BROADWAY, Manhattan",10001,Not Available,Not Available,Not Available
Restaurant,GOLAN HEIGHTS,"AMSTERDAM AVENUE, Manhattan",10033,Not Available,Not Available,Not Available
Restaurant,AUGUST GATHERINGS,"CANAL STREET, Manhattan",10013,Not Available,Not Available,Not Available
Restaurant,VILLA MOSCONI RESTAURANT,"MACDOUGAL STREET, Manhattan",10012,Not Available,Not Available,Not Available
Restaurant,CHICKY'S ON 86,"EAST   86 STREET, Manhattan",10028,Not Available,Not Available,Not Available
Restaurant,TACO BELL PIZZA HUT EXPRESS,"EAST  116 STREET, Manhattan",10029,Not Available,Not Available,Not Available
Restaurant,HAN BIN YUAN,"MAIN ST, Queens",11354,Not Available,Not Available,Not Available
Restaurant,ORIGINAL JOE'S PIZZA,"WILLIAMSBRIDGE ROAD, Bronx",10461,Not Available,Not Available,Not Available
Restaurant,TROPICAL GRILL II,"ROCKAWAY BOULEVARD, Queens",11434,Not Available,Not Available,Not Available
Restaurant,MR. WONTON,"JAMAICA AVE, Queens",11421,Not Available,Not Available,Not Available
Restaurant,THE MARY LANE,"BANK STREET, Manhattan",10014,Not Available,Not Available,Not Available
Restaurant,JIMBO'S HAMBURGER PLACE,"MELROSE AVENUE, Bronx",10455,Not Available,Not Available,Not Available
Restaurant,HAAGEN - DAZS,"AMSTERDAM AVENUE, Manhattan",10023,Not Available,Not Available,Not Available
Restaurant,FULL CIRCLE BAR,"GRAND STREET, Brooklyn",11211,Not Available,Not Available,Not Available
Restaurant,GUPJI,"41ST AVE, Queens",11355,Not Available,Not Available,Not Available
Restaurant,STARBUCKS,"COLUMBUS AVENUE, Manhattan",10023,Not Available,Not Available,Not Available
Restaurant,CULTURE 36,"WEST   36 STREET, Manhattan",10018,Not Available,Not Available,Not Available
Restaurant,ROSECRANS,"GREENWICH AVENUE, Manhattan",10014,Not Available,Not Available,Not Available
Restaurant,CHICK N BURGER,"NEW DORP LANE, Staten Island",10306,Not Available,Not Available,Not Available
Restaurant,BROOKLYN WINERY,"NORTH    8 STREET, Brooklyn",11211,Not Available,Not Available,Not Available
Restaurant,THE ORIGINAL PIZZA OF AVENUE L,"AVENUE L, Brooklyn",11236,Not Available,Not Available,Not Available
Restaurant,2415 JUST HEALTHY,"CONEY ISLAND AVENUE, Brooklyn",11223,Not Available,Not Available,Not Available
Restaurant,THE GREY DOG MULBERRY,"MULBERRY STREET, Manhattan",10012,Not Available,Not Available,Not Available
Restaurant,COME PRIMA,"MADISON AVENUE, Manhattan",10021,Not Available,Not Available,Not Available
Restaurant,MCDONALD'S,"MERRICK BLVD, Queens",11422,Not Available,Not Available,Not Available
Restaurant,BOQUERIA,"2 AVENUE, Manhattan",10075,Not Available,Not Available,Not Available
Restaurant,WORLD ICE CAFE AT FLUSHING MEADOWS CORONA PARK AQUATIC CENTER,"ROOSEVELT AVENUE, Queens",11368,Not Available,Not Available,Not Available
Restaurant,SIMPLE NEXT DOOR,"ELDRIDGE STREET, Manhattan",10002,Not Available,Not Available,Not Available
Restaurant,INSOMNIA COOKIES,"9 AVENUE, Manhattan",10019,Not Available,Not Available,Not Available
Restaurant,CROP CIRCLE,"MACDOUGAL STREET, Manhattan",10012,Not Available,Not Available,Not Available
Restaurant,LITTLE FLOWER CAFE,"36TH AVE, Queens",11106,Not Available,Not Available,Not Available
Restaurant,YOGURT LA CREPE,"DITMARS BLVD, Queens",11105,Not Available,Not Available,Not Available
Restaurant,ARAMARK SERVICES INC,"5TH AVE, Manhattan",10022,Not Available,Not Available,Not Available
Restaurant,ST JAMES GATE,"AMSTERDAM AVENUE, Manhattan",10024,Not Available,Not Available,Not Available
Restaurant,BAKED CRAVINGS,"LEXINGTON AVENUE, Manhattan",10029,Not Available,Not Available,Not Available
Restaurant,DELTA SKY CLUB (BARTENDER SERVICE TERMINAL D DELTA DEPARTURE),"LA GUARDIA AIRPORT, Queens",11369,Not Available,Not Available,Not Available
Restaurant,FULE DA PAI DANG,"KISSENA BLVD, Queens",11355,Not Available,Not Available,Not Available
Restaurant,HAPPY FORTUNE II,"MANOR ROAD, Staten Island",10314,Not Available,Not Available,Not Available
Restaurant,SUBWAY,"ROCKAWAY BEACH BOULEVARD, Queens",11692,Not Available,Not Available,Not Available
Restaurant,SARKU JAPAN,"RICHMOND AVENUE, Staten Island",10314,Not Available,Not Available,Not Available
Restaurant,5IVE SPICE,"MULBERRY STREET, Manhattan",10012,Not Available,Not Available,Not Available
Restaurant,BONCHON,"WEST   23 STREET, Manhattan",10011,Not Available,Not Available,Not Available
Restaurant,PIANOS,"LUDLOW STREET, Manhattan",10002,Not Available,Not Available,Not Available
Restaurant,LOS MARISCOS,"WEST   15 STREET, Manhattan",10011,Not Available,Not Available,Not Available
Restaurant,ANTONIO'S PIZZA,"FLATBUSH AVENUE, Brooklyn",11238,Not Available,Not Available,Not Available
Restaurant,Dough girl cupcakes,"MARCUS GARVEY BOULEVARD, Brooklyn",11216,Not Available,Not Available,Not Available
Restaurant,BURGER & LOBSTER,"WEST   19 STREET, Manhattan",10011,Not Available,Not Available,Not Available
Restaurant,EMPANADAS CAFE SOHO,"MULBERRY STREET, Manhattan",10012,Not Available,Not Available,Not Available
Restaurant,CLOVER CLUB,"SMITH STREET, Brooklyn",11201,Not Available,Not Available,Not Available
Restaurant,ROSE FLOWER KITCHEN,"BEDFORD PARK BOULEVARD, Bronx",10458,Not Available,Not Available,Not Available
Restaurant,EDDIE JR'S SPORT LOUNGE,"MARCY AVENUE, Brooklyn",11211,Not Available,Not Available,Not Available
Restaurant,ROMANCE BAR AND RESTAURANT,"VAN PELT AVENUE, Staten Island",10303,Not Available,Not Available,Not Available
Restaurant,KOBEYAKI,"7 AVENUE, Manhattan",10001,Not Available,Not Available,Not Available
Restaurant,THE TEN BELLS,"BROOME STREET, Manhattan",10002,Not Available,Not Available,Not Available
Restaurant,SODEXO MICRO MARKET,"LIBERTY PLZ, Manhattan",10006,Not Available,Not Available,Not Available
Restaurant,SUBWAY,"AVENUE U, Brooklyn",11229,Not Available,Not Available,Not Available
Restaurant,NEW CHUAN JIANG HU,"8 AVENUE, Brooklyn",11220,Not Available,Not Available,Not Available
Restaurant,ROBERTA'S,"BOGART STREET, Brooklyn",11206,Not Available,Not Available,Not Available
Restaurant,LOLA SEAFOOD,"EAST  187 STREET, Bronx",10458,Not Available,Not Available,Not Available
Restaurant,SARABETH'S,"PARK AVENUE SOUTH, Manhattan",10016,Not Available,Not Available,Not Available
Restaurant,AIYARA THAI,"9 AVENUE, Manhattan",10018,Not Available,Not Available,Not Available
Restaurant,THE KENT ALE HOUSE,"KENT AVENUE, Brooklyn",11249,Not Available,Not Available,Not Available
Restaurant,L. M. CAFE,"44TH RD, Queens",11101,Not Available,Not Available,Not Available
Restaurant,JUST SALAD,"NORTH    4 STREET, Brooklyn",11211,Not Available,Not Available,Not Available
Restaurant,THE EMERSON,"MYRTLE AVENUE, Brooklyn",11205,Not Available,Not Available,Not Available
Restaurant,TERREMOTO COFFEE,"WEST   15 STREET, Manhattan",10011,Not Available,Not Available,Not Available
Restaurant,GINO'S RESTAURANT & PIZZERIA,"5 AVENUE, Brooklyn",11209,Not Available,Not Available,Not Available
Restaurant,LATINO BITES,"NORTHERN BLVD, Queens",11372,Not Available,Not Available,Not Available
Restaurant,BRASS MONKEY,"LITTLE WEST   12 STREET, Manhattan",10014,Not Available,Not Available,Not Available
Restaurant,PALOMA COFFEE & BAKERY,"UNION AVENUE, Brooklyn",11211,Not Available,Not Available,Not Available
Restaurant,BURGER KING,"GRAND AVE, Queens",11373,Not Available,Not Available,Not Available
Restaurant,PAPILLON BISTRO & BAR,"EAST   54 STREET, Manhattan",10022,Not Available,Not Available,Not Available
Restaurant,SWEETGREEN,"WASHINGTON STREET, Brooklyn",11201,Not Available,Not Available,Not Available
Restaurant,MONTEBELLO RESTAURANT,"EAST   56 STREET, Manhattan",10022,Not Available,Not Available,Not Available
Restaurant,DK PubLIC,"29TH ST, Queens",11101,Not Available,Not Available,Not Available
Restaurant,Four Four South Village,"WEST   46 STREET, Manhattan",10036,Not Available,Not Available,Not Available
Restaurant,JUICE LOUNGE,"BURKE AVENUE, Bronx",10467,Not Available,Not Available,Not Available
Restaurant,ARMONIE,"PARK AVENUE, Manhattan",10035,Not Available,Not Available,Not Available
Restaurant,ICCA,"WARREN STREET, Manhattan",10007,Not Available,Not Available,Not Available
Restaurant,ROCKAWAY TIKI BAR,"ROCKAWAY BEACH BLVD, Queens",11692,Not Available,Not Available,Not Available
Restaurant,ELYON RESTAURANT,"JAMAICA AVE, Queens",11428,Not Available,Not Available,Not Available
Restaurant,HARPER'S BREAD HOUSE,"GRAND STREET, Manhattan",10002,Not Available,Not Available,Not Available
Restaurant,CHIPOTLE MEXICAN GRILL #3056,"18 AVENUE, Brooklyn",11204,Not Available,Not Available,Not Available
Restaurant,SHORTY'S,"PEARL STREET, Manhattan",10004,Not Available,Not Available,Not Available
Restaurant,ELSA,"ATLANTIC AVENUE, Brooklyn",11201,Not Available,Not Available,Not Available
Restaurant,STARBUCKS PICKUP,"UNIVERSITY PLACE, Manhattan",10003,Not Available,Not Available,Not Available
Restaurant,JACKDAW,"2 AVENUE, Manhattan",10003,Not Available,Not Available,Not Available
Restaurant,245 FEMME FONTAINE BAR,"SOUTH    1 STREET, Brooklyn",11211,Not Available,Not Available,Not Available
Restaurant,RADIO STAR,"WEST   35 STREET, Manhattan",10001,Not Available,Not Available,Not Available
Restaurant,L&B SPUMONI GARDENS,"86 STREET, Brooklyn",11223,Not Available,Not Available,Not Available
Restaurant,KATE'S CORNER CAFE,"20TH AVE, Queens",11105,Not Available,Not Available,Not Available
Restaurant,KRAB QUEENZ SEAFOOD,"WEST  125 STREET, Manhattan",10027,Not Available,Not Available,Not Available
Restaurant,IMPERIAL BIKER BAR,"FRANKLIN AVENUE, Brooklyn",11238,Not Available,Not Available,Not Available
Restaurant,Grubbs Cafe,"WATER STREET, Manhattan",10038,Not Available,Not Available,Not Available
Restaurant,STUMPTOWN COFFEE ROASTERS,"PACIFIC STREET, Brooklyn",11201,Not Available,Not Available,Not Available
Restaurant,TAIYAKI NYC,"BAXTER STREET, Manhattan",10013,Not Available,Not Available,Not Available
Restaurant,Brooklyn DOP,"5 AVENUE, Brooklyn",11215,Not Available,Not Available,Not Available
